,id,relevance
31599,46725,2.7219644
31600,46726,2.7219644
31601,46727,2.7219644
31602,46728,2.7219644
31603,46730,2.7219644
31604,46732,2.7219644
31605,46733,2.7219644
31606,46734,2.7219644
31607,46735,2.7219644
31608,46736,2.7219644
31609,46737,2.7219644
31610,46740,2.7219644
31611,46741,2.7219644
31612,46742,2.7219644
31613,46744,2.7219644
31614,46745,2.7219644
31615,46747,2.7219644
31616,46750,2.7219644
31617,46751,2.7219644
31618,46753,2.7219644
31619,46755,2.7219644
31620,46756,2.7219644
31621,46757,2.7219644
31622,46758,2.7219644
31623,46759,2.7219644
31624,46760,2.7219644
31625,46761,2.7219644
31626,46762,2.7219644
31627,46763,2.7219644
31628,46767,2.7219644
31629,46768,2.7219644
31630,46769,2.7219644
31631,46771,2.7219644
31632,46772,2.7219644
31633,46773,2.7219644
31634,46774,2.7219644
31635,46775,2.7219644
31636,46776,2.7219644
31637,46779,2.7219644
31638,46780,2.7219644
31639,46781,2.7219644
31640,46782,2.7219644
31641,46783,2.7219644
31642,46784,2.7219644
31643,46785,2.7219644
31644,46786,2.7219644
31645,46787,2.7219644
31646,46788,2.7219644
31647,46789,2.7219644
31648,46790,2.7219644
31649,46791,2.7219644
31650,46792,2.7219644
31651,46793,2.7219644
31652,46794,2.7219644
31653,46795,2.7219644
31654,46796,2.7219644
31655,46797,2.7219644
31656,46798,2.7219644
31657,46799,2.7219644
31658,46800,2.7219644
31659,46801,2.7219644
31660,46803,2.7219644
31661,46804,2.7219644
31662,46805,2.7219644
31663,46806,2.7219644
31664,46808,2.7219644
31665,46810,2.7219644
31666,46812,2.7219644
31667,46813,2.7219644
31668,46814,2.7219644
31669,46816,2.7219644
31670,46817,2.7219644
31671,46819,2.7219644
31672,46820,2.7219644
31673,46821,2.7219644
31674,46822,2.7219644
31675,46824,2.7219644
31676,46825,2.7219644
31677,46826,2.7219644
31678,46827,2.7219644
31679,46828,2.7219644
31680,46829,2.7219644
31681,46831,2.7219644
31682,46838,2.7219644
31683,46839,2.7219644
31684,46840,2.7219644
31685,46842,2.7219644
31686,46844,2.7219644
31687,46846,2.7219644
31688,46847,2.7219644
31689,46849,2.7219644
31690,46850,2.7219644
31691,46851,2.7219644
31692,46852,2.7219644
31693,46853,2.7219644
31694,46854,2.7219644
31695,46855,2.7219644
31696,46856,2.7219644
31697,46859,2.7219644
31698,46860,2.7219644
31699,46862,2.7219644
31700,46863,2.7219644
31701,46864,2.7219644
31702,46867,2.7219644
31703,46868,2.7219644
31704,46869,2.7219644
31705,46870,2.7219644
31706,46872,2.7219644
31707,46873,2.7219644
31708,46874,2.7219644
31709,46875,2.7219644
31710,46877,2.7219644
31711,46878,2.7219644
31712,46879,2.7219644
31713,46880,2.7219644
31714,46881,2.7219644
31715,46882,2.7219644
31716,46885,2.7219644
31717,46887,2.7219644
31718,46888,2.7219644
31719,46890,2.7219644
31720,46891,2.7219644
31721,46892,2.7219644
31722,46897,2.7219644
31723,46899,2.7219644
31724,46900,2.7219644
31725,46904,2.7219644
31726,46905,2.7219644
31727,46909,2.7219644
31728,46911,2.7219644
31729,46912,2.7219644
31730,46913,2.7219644
31731,46914,2.7219644
31732,46915,2.7219644
31733,46916,2.7219644
31734,46917,2.7219644
31735,46919,2.7219644
31736,46920,2.7219644
31737,46921,2.7219644
31738,46922,2.7219644
31739,46923,2.7219644
31740,46924,2.7219644
31741,46926,2.7219644
31742,46928,2.7219644
31743,46929,2.7219644
31744,46930,2.7219644
31745,46931,2.7219644
31746,46934,2.7219644
31747,46935,2.7219644
31748,46936,2.7219644
31749,46938,2.7219644
31750,46942,2.7219644
31751,46943,2.7219644
31752,46945,2.7219644
31753,46946,2.7219644
31754,46947,2.7219644
31755,46950,2.7219644
31756,46953,2.7219644
31757,46954,2.7219644
31758,46955,2.7219644
31759,46961,2.7219644
31760,46962,2.7219644
31761,46964,2.7219644
31762,46966,2.7219644
31763,46967,2.7219644
31764,46968,2.7219644
31765,46969,2.7219644
31766,46970,2.7219644
31767,46971,2.7219644
31768,46972,2.7219644
31769,46973,2.7219644
31770,46975,2.7219644
31771,46976,2.7219644
31772,46977,2.7219644
31773,46980,2.7219644
31774,46981,2.7219644
31775,46982,2.7219644
31776,46983,2.7219644
31777,46984,2.7219644
31778,46985,2.7219644
31779,46986,2.7219644
31780,46987,2.7219644
31781,46989,2.7219644
31782,46991,2.7219644
31783,46992,2.7219644
31784,46993,2.7219644
31785,46994,2.7219644
31786,46996,2.7219644
31787,46997,2.7219644
31788,46998,2.7219644
31789,46999,2.7219644
31790,47000,2.7219644
31791,47001,2.7219644
31792,47003,2.7219644
31793,47005,2.7219644
31794,47008,2.7219644
31795,47010,2.7219644
31796,47013,2.7219644
31797,47014,2.7219644
31798,47015,2.7219644
31799,47017,2.7219644
31800,47018,2.7219644
31801,47019,2.7219644
31802,47021,2.7219644
31803,47022,2.7219644
31804,47023,2.7219644
31805,47024,2.7219644
31806,47025,2.7219644
31807,47026,2.7219644
31808,47027,2.7219644
31809,47028,2.7219644
31810,47032,2.7219644
31811,47033,2.7219644
31812,47034,2.7219644
31813,47035,2.7219644
31814,47036,2.7219644
31815,47037,2.7219644
31816,47038,2.7219644
31817,47039,2.7219644
31818,47041,2.7219644
31819,47042,2.7219644
31820,47044,2.7219644
31821,47045,2.7219644
31822,47046,2.7219644
31823,47048,2.7219644
31824,47052,2.7219644
31825,47054,2.7219644
31826,47055,2.7219644
31827,47056,2.7219644
31828,47058,2.7219644
31829,47059,2.7219644
31830,47061,2.7219644
31831,47063,2.7219644
31832,47066,2.7219644
31833,47068,2.7219644
31834,47069,2.7219644
31835,47070,2.7219644
31836,47071,2.7219644
31837,47072,2.7219644
31838,47073,2.7219644
31839,47074,2.7219644
31840,47076,2.7219644
31841,47077,2.7219644
31842,47079,2.7219644
31843,47081,2.7219644
31844,47082,2.7219644
31845,47084,2.7219644
31846,47085,2.7219644
31847,47086,2.7219644
31848,47087,2.7219644
31849,47088,2.7219644
31850,47090,2.7219644
31851,47091,2.7219644
31852,47092,2.7219644
31853,47094,2.7219644
31854,47095,2.7219644
31855,47096,2.7219644
31856,47097,2.7219644
31857,47098,2.7219644
31858,47099,2.7219644
31859,47100,2.7219644
31860,47102,2.7219644
31861,47105,2.7219644
31862,47106,2.7219644
31863,47108,2.7219644
31864,47110,2.7219644
31865,47111,2.7219644
31866,47112,2.7219644
31867,47114,2.7219644
31868,47116,2.7219644
31869,47117,2.7219644
31870,47118,2.7219644
31871,47119,2.7219644
31872,47120,2.7219644
31873,47122,2.7219644
31874,47124,2.7219644
31875,47125,2.7219644
31876,47126,2.7219644
31877,47127,2.7219644
31878,47129,2.7219644
31879,47130,2.7219644
31880,47131,2.7219644
31881,47132,2.7219644
31882,47133,2.7219644
31883,47134,2.7219644
31884,47135,2.7219644
31885,47138,2.7219644
31886,47143,2.7219644
31887,47144,2.7219644
31888,47145,2.7219644
31889,47146,2.7219644
31890,47147,2.7219644
31891,47150,2.7219644
31892,47151,2.7219644
31893,47152,2.7219644
31894,47153,2.7219644
31895,47154,2.7219644
31896,47156,2.7219644
31897,47158,2.7219644
31898,47161,2.7219644
31899,47164,2.7219644
31900,47167,2.7219644
31901,47168,2.7219644
31902,47169,2.7219644
31903,47170,2.7219644
31904,47171,2.7219644
31905,47172,2.7219644
31906,47173,2.7219644
31907,47174,2.7219644
31908,47175,2.7219644
31909,47177,2.7219644
31910,47178,2.7219644
31911,47179,2.7219644
31912,47180,2.7219644
31913,47182,2.7219644
31914,47184,2.7219644
31915,47185,2.7219644
31916,47186,2.7219644
31917,47188,2.7219644
31918,47189,2.7219644
31919,47190,2.7219644
31920,47191,2.7219644
31921,47193,2.7219644
31922,47198,2.7219644
31923,47202,2.7219644
31924,47204,2.7219644
31925,47205,2.7219644
31926,47206,2.7219644
31927,47207,2.7219644
31928,47208,2.7219644
31929,47209,2.7219644
31930,47211,2.7219644
31931,47212,2.7219644
31932,47213,2.7219644
31933,47214,2.7219644
31934,47215,2.7219644
31935,47216,2.7219644
31936,47218,2.7219644
31937,47219,2.7219644
31938,47220,2.7219644
31939,47221,2.7219644
31940,47223,2.7219644
31941,47224,2.7219644
31942,47225,2.7219644
31943,47226,2.7219644
31944,47227,2.7219644
31945,47229,2.7219644
31946,47230,2.7219644
31947,47231,2.7219644
31948,47233,2.7219644
31949,47234,2.7219644
31950,47236,2.7219644
31951,47237,2.7219644
31952,47238,2.7219644
31953,47240,2.7219644
31954,47241,2.7219644
31955,47242,2.7219644
31956,47245,2.7219644
31957,47249,2.7219644
31958,47252,2.7219644
31959,47253,2.7219644
31960,47256,2.7219644
31961,47257,2.7219644
31962,47258,2.7219644
31963,47259,2.7219644
31964,47260,2.7219644
31965,47261,2.7219644
31966,47262,2.7219644
31967,47263,2.7219644
31968,47264,2.7219644
31969,47265,2.7219644
31970,47266,2.7219644
31971,47270,2.7219644
31972,47272,2.7219644
31973,47275,2.7219644
31974,47276,2.7219644
31975,47277,2.7219644
31976,47279,2.7219644
31977,47280,2.7219644
31978,47283,2.7219644
31979,47285,2.7219644
31980,47287,2.7219644
31981,47288,2.7219644
31982,47289,2.7219644
31983,47291,2.7219644
31984,47292,2.7219644
31985,47293,2.7219644
31986,47294,2.7219644
31987,47295,2.7219644
31988,47298,2.7219644
31989,47299,2.7219644
31990,47300,2.7219644
31991,47301,2.7219644
31992,47303,2.7219644
31993,47304,2.7219644
31994,47305,2.7219644
31995,47308,2.7219644
31996,47311,2.7219644
31997,47313,2.7219644
31998,47316,2.7219644
31999,47319,2.7219644
32000,47321,2.454401
32001,47322,2.454401
32002,47323,2.454401
32003,47324,2.454401
32004,47325,2.454401
32005,47326,2.454401
32006,47327,2.454401
32007,47328,2.454401
32008,47329,2.454401
32009,47330,2.454401
32010,47331,2.454401
32011,47332,2.454401
32012,47333,2.454401
32013,47335,2.454401
32014,47336,2.454401
32015,47337,2.454401
32016,47338,2.454401
32017,47339,2.454401
32018,47341,2.454401
32019,47342,2.454401
32020,47343,2.454401
32021,47344,2.454401
32022,47353,2.454401
32023,47354,2.454401
32024,47355,2.454401
32025,47357,2.454401
32026,47358,2.454401
32027,47361,2.454401
32028,47367,2.454401
32029,47368,2.454401
32030,47372,2.454401
32031,47373,2.454401
32032,47374,2.454401
32033,47375,2.454401
32034,47376,2.454401
32035,47378,2.454401
32036,47380,2.454401
32037,47386,2.454401
32038,47389,2.454401
32039,47391,2.454401
32040,47392,2.454401
32041,47393,2.454401
32042,47395,2.454401
32043,47396,2.454401
32044,47397,2.454401
32045,47398,2.454401
32046,47400,2.454401
32047,47401,2.454401
32048,47403,2.454401
32049,47406,2.454401
32050,47408,2.454401
32051,47409,2.454401
32052,47412,2.454401
32053,47414,2.454401
32054,47416,2.454401
32055,47419,2.454401
32056,47420,2.454401
32057,47421,2.454401
32058,47423,2.454401
32059,47424,2.454401
32060,47425,2.454401
32061,47426,2.454401
32062,47427,2.454401
32063,47428,2.454401
32064,47429,2.454401
32065,47435,2.454401
32066,47436,2.454401
32067,47437,2.454401
32068,47439,2.454401
32069,47440,2.454401
32070,47441,2.454401
32071,47442,2.454401
32072,47443,2.454401
32073,47445,2.454401
32074,47446,2.454401
32075,47450,2.454401
32076,47451,2.454401
32077,47452,2.454401
32078,47453,2.454401
32079,47455,2.454401
32080,47457,2.454401
32081,47458,2.454401
32082,47459,2.454401
32083,47462,2.454401
32084,47463,2.454401
32085,47465,2.454401
32086,47466,2.454401
32087,47468,2.454401
32088,47469,2.454401
32089,47470,2.454401
32090,47472,2.454401
32091,47473,2.454401
32092,47475,2.454401
32093,47476,2.454401
32094,47477,2.454401
32095,47478,2.454401
32096,47479,2.454401
32097,47480,2.454401
32098,47481,2.454401
32099,47482,2.454401
32100,47483,2.454401
32101,47484,2.454401
32102,47485,2.454401
32103,47487,2.454401
32104,47488,2.454401
32105,47489,2.454401
32106,47491,2.454401
32107,47492,2.454401
32108,47493,2.454401
32109,47496,2.454401
32110,47500,2.454401
32111,47501,2.454401
32112,47502,2.454401
32113,47504,2.454401
32114,47505,2.454401
32115,47506,2.454401
32116,47507,2.454401
32117,47508,2.454401
32118,47509,2.454401
32119,47510,2.454401
32120,47512,2.454401
32121,47513,2.454401
32122,47514,2.454401
32123,47518,2.454401
32124,47519,2.454401
32125,47523,2.454401
32126,47525,2.454401
32127,47526,2.454401
32128,47527,2.454401
32129,47528,2.454401
32130,47529,2.454401
32131,47532,2.454401
32132,47535,2.454401
32133,47536,2.454401
32134,47537,2.454401
32135,47540,2.454401
32136,47541,2.454401
32137,47542,2.454401
32138,47543,2.454401
32139,47546,2.454401
32140,47548,2.454401
32141,47549,2.454401
32142,47550,2.454401
32143,47551,2.454401
32144,47552,2.454401
32145,47553,2.454401
32146,47554,2.454401
32147,47557,2.454401
32148,47558,2.454401
32149,47560,2.454401
32150,47562,2.454401
32151,47563,2.454401
32152,47564,2.454401
32153,47565,2.454401
32154,47566,2.454401
32155,47567,2.454401
32156,47568,2.454401
32157,47569,2.454401
32158,47570,2.454401
32159,47571,2.454401
32160,47573,2.454401
32161,47574,2.454401
32162,47575,2.454401
32163,47576,2.454401
32164,47577,2.454401
32165,47578,2.454401
32166,47579,2.454401
32167,47580,2.454401
32168,47581,2.454401
32169,47586,2.454401
32170,47589,2.454401
32171,47590,2.454401
32172,47593,2.454401
32173,47595,2.454401
32174,47596,2.454401
32175,47598,2.454401
32176,47599,2.454401
32177,47600,2.454401
32178,47602,2.454401
32179,47603,2.454401
32180,47607,2.454401
32181,47608,2.454401
32182,47609,2.454401
32183,47611,2.454401
32184,47612,2.454401
32185,47613,2.454401
32186,47614,2.454401
32187,47615,2.454401
32188,47617,2.454401
32189,47618,2.454401
32190,47619,2.454401
32191,47620,2.454401
32192,47627,2.454401
32193,47628,2.454401
32194,47629,2.454401
32195,47630,2.454401
32196,47631,2.454401
32197,47633,2.454401
32198,47636,2.454401
32199,47637,2.454401
32200,47638,2.454401
32201,47640,2.454401
32202,47642,2.454401
32203,47643,2.454401
32204,47644,2.454401
32205,47646,2.454401
32206,47647,2.454401
32207,47650,2.454401
32208,47651,2.454401
32209,47653,2.454401
32210,47655,2.454401
32211,47658,2.454401
32212,47659,2.454401
32213,47660,2.454401
32214,47661,2.454401
32215,47663,2.454401
32216,47664,2.454401
32217,47666,2.454401
32218,47668,2.454401
32219,47669,2.454401
32220,47671,2.454401
32221,47672,2.454401
32222,47674,2.454401
32223,47676,2.454401
32224,47678,2.454401
32225,47679,2.454401
32226,47680,2.454401
32227,47681,2.454401
32228,47682,2.454401
32229,47684,2.454401
32230,47686,2.454401
32231,47687,2.454401
32232,47691,2.454401
32233,47692,2.454401
32234,47693,2.454401
32235,47694,2.454401
32236,47695,2.454401
32237,47696,2.454401
32238,47697,2.454401
32239,47701,2.454401
32240,47702,2.454401
32241,47704,2.454401
32242,47705,2.454401
32243,47706,2.454401
32244,47707,2.454401
32245,47710,2.454401
32246,47711,2.454401
32247,47712,2.454401
32248,47713,2.454401
32249,47715,2.454401
32250,47716,2.454401
32251,47718,2.454401
32252,47719,2.454401
32253,47720,2.454401
32254,47721,2.454401
32255,47723,2.454401
32256,47724,2.454401
32257,47726,2.454401
32258,47727,2.454401
32259,47730,2.454401
32260,47731,2.454401
32261,47732,2.454401
32262,47734,2.454401
32263,47738,2.454401
32264,47740,2.454401
32265,47742,2.454401
32266,47743,2.454401
32267,47745,2.454401
32268,47750,2.454401
32269,47751,2.454401
32270,47753,2.454401
32271,47754,2.454401
32272,47756,2.454401
32273,47758,2.454401
32274,47759,2.454401
32275,47760,2.454401
32276,47761,2.454401
32277,47762,2.454401
32278,47763,2.454401
32279,47764,2.454401
32280,47766,2.454401
32281,47768,2.454401
32282,47769,2.454401
32283,47771,2.454401
32284,47772,2.454401
32285,47773,2.454401
32286,47774,2.454401
32287,47776,2.454401
32288,47777,2.454401
32289,47778,2.454401
32290,47779,2.454401
32291,47782,2.454401
32292,47785,2.454401
32293,47788,2.454401
32294,47789,2.454401
32295,47790,2.454401
32296,47791,2.454401
32297,47792,2.454401
32298,47794,2.454401
32299,47795,2.454401
32300,47797,2.454401
32301,47800,2.454401
32302,47801,2.454401
32303,47802,2.454401
32304,47803,2.454401
32305,47804,2.454401
32306,47806,2.454401
32307,47808,2.454401
32308,47818,2.454401
32309,47819,2.454401
32310,47821,2.454401
32311,47822,2.454401
32312,47824,2.454401
32313,47825,2.454401
32314,47826,2.454401
32315,47827,2.454401
32316,47829,2.454401
32317,47831,2.454401
32318,47832,2.454401
32319,47834,2.454401
32320,47835,2.454401
32321,47836,2.454401
32322,47839,2.454401
32323,47840,2.454401
32324,47841,2.454401
32325,47842,2.454401
32326,47844,2.454401
32327,47846,2.454401
32328,47847,2.454401
32329,47848,2.454401
32330,47849,2.454401
32331,47850,2.454401
32332,47851,2.454401
32333,47852,2.454401
32334,47853,2.454401
32335,47855,2.454401
32336,47856,2.454401
32337,47857,2.454401
32338,47858,2.454401
32339,47859,2.454401
32340,47861,2.454401
32341,47862,2.454401
32342,47863,2.454401
32343,47864,2.454401
32344,47865,2.454401
32345,47866,2.454401
32346,47867,2.454401
32347,47868,2.454401
32348,47869,2.454401
32349,47870,2.454401
32350,47871,2.454401
32351,47872,2.454401
32352,47874,2.454401
32353,47875,2.454401
32354,47878,2.454401
32355,47879,2.454401
32356,47880,2.454401
32357,47881,2.454401
32358,47883,2.454401
32359,47885,2.454401
32360,47886,2.454401
32361,47887,2.454401
32362,47889,2.454401
32363,47890,2.454401
32364,47891,2.454401
32365,47892,2.454401
32366,47894,2.454401
32367,47897,2.454401
32368,47898,2.454401
32369,47900,2.454401
32370,47902,2.454401
32371,47903,2.454401
32372,47904,2.454401
32373,47905,2.454401
32374,47910,2.454401
32375,47911,2.454401
32376,47913,2.454401
32377,47914,2.454401
32378,47915,2.454401
32379,47916,2.454401
32380,47919,2.454401
32381,47920,2.454401
32382,47922,2.454401
32383,47924,2.454401
32384,47925,2.454401
32385,47928,2.454401
32386,47929,2.454401
32387,47930,2.454401
32388,47933,2.454401
32389,47935,2.454401
32390,47936,2.454401
32391,47937,2.454401
32392,47939,2.454401
32393,47940,2.454401
32394,47941,2.454401
32395,47942,2.454401
32396,47944,2.454401
32397,47948,2.454401
32398,47950,2.454401
32399,47951,2.454401
32400,47952,2.454401
32401,47955,2.454401
32402,47957,2.454401
32403,47958,2.454401
32404,47960,2.454401
32405,47963,2.454401
32406,47964,2.454401
32407,47965,2.454401
32408,47967,2.454401
32409,47968,2.454401
32410,47969,2.454401
32411,47971,2.454401
32412,47973,2.454401
32413,47974,2.454401
32414,47975,2.454401
32415,47976,2.454401
32416,47977,2.454401
32417,47979,2.454401
32418,47981,2.454401
32419,47982,2.454401
32420,47984,2.454401
32421,47985,2.454401
32422,47986,2.454401
32423,47987,2.454401
32424,47988,2.454401
32425,47989,2.454401
32426,47991,2.454401
32427,47995,2.454401
32428,47997,2.454401
32429,47998,2.454401
32430,47999,2.454401
32431,48000,2.454401
32432,48001,2.454401
32433,48002,2.454401
32434,48003,2.454401
32435,48004,2.454401
32436,48005,2.454401
32437,48006,2.454401
32438,48008,2.454401
32439,48009,2.454401
32440,48011,2.454401
32441,48012,2.454401
32442,48015,2.454401
32443,48016,2.454401
32444,48017,2.454401
32445,48018,2.454401
32446,48019,2.454401
32447,48020,2.454401
32448,48021,2.454401
32449,48022,2.454401
32450,48024,2.454401
32451,48025,2.454401
32452,48026,2.454401
32453,48029,2.454401
32454,48031,2.454401
32455,48033,2.454401
32456,48034,2.454401
32457,48037,2.454401
32458,48038,2.454401
32459,48041,2.454401
32460,48043,2.454401
32461,48045,2.454401
32462,48046,2.454401
32463,48047,2.454401
32464,48048,2.454401
32465,48049,2.454401
32466,48054,2.454401
32467,48055,2.454401
32468,48057,2.454401
32469,48058,2.454401
32470,48059,2.454401
32471,48060,2.454401
32472,48061,2.454401
32473,48063,2.454401
32474,48065,2.454401
32475,48066,2.454401
32476,48069,2.454401
32477,48071,2.454401
32478,48072,2.454401
32479,48073,2.454401
32480,48076,2.454401
32481,48078,2.454401
32482,48080,2.454401
32483,48083,2.454401
32484,48085,2.454401
32485,48087,2.454401
32486,48088,2.454401
32487,48089,2.454401
32488,48090,2.454401
32489,48091,2.454401
32490,48093,2.454401
32491,48094,2.454401
32492,48095,2.454401
32493,48096,2.454401
32494,48100,2.454401
32495,48101,2.454401
32496,48103,2.454401
32497,48104,2.454401
32498,48105,2.454401
32499,48106,2.454401
32500,48107,2.454401
32501,48108,2.454401
32502,48109,2.454401
32503,48110,2.454401
32504,48111,2.454401
32505,48112,2.454401
32506,48114,2.454401
32507,48115,2.454401
32508,48116,2.454401
32509,48118,2.454401
32510,48120,2.454401
32511,48123,2.454401
32512,48125,2.454401
32513,48126,2.454401
32514,48128,2.454401
32515,48129,2.454401
32516,48131,2.454401
32517,48132,2.454401
32518,48134,2.454401
32519,48135,2.454401
32520,48137,2.454401
32521,48138,2.454401
32522,48139,2.454401
32523,48140,2.454401
32524,48141,2.454401
32525,48142,2.454401
32526,48143,2.454401
32527,48144,2.454401
32528,48145,2.454401
32529,48147,2.454401
32530,48148,2.454401
32531,48150,2.454401
32532,48151,2.454401
32533,48152,2.454401
32534,48153,2.454401
32535,48154,2.454401
32536,48155,2.454401
32537,48156,2.454401
32538,48157,2.454401
32539,48159,2.454401
32540,48160,2.454401
32541,48161,2.454401
32542,48162,2.454401
32543,48163,2.454401
32544,48164,2.454401
32545,48165,2.454401
32546,48168,2.454401
32547,48171,2.454401
32548,48172,2.454401
32549,48174,2.454401
32550,48175,2.454401
32551,48177,2.454401
32552,48178,2.454401
32553,48181,2.454401
32554,48182,2.454401
32555,48183,2.454401
32556,48184,2.454401
32557,48185,2.454401
32558,48187,2.454401
32559,48188,2.454401
32560,48189,2.454401
32561,48190,2.454401
32562,48191,2.454401
32563,48192,2.454401
32564,48194,2.454401
32565,48195,2.454401
32566,48196,2.454401
32567,48197,2.454401
32568,48198,2.454401
32569,48199,2.454401
32570,48200,2.454401
32571,48202,2.454401
32572,48203,2.454401
32573,48204,2.454401
32574,48205,2.454401
32575,48207,2.454401
32576,48208,2.454401
32577,48211,2.454401
32578,48212,2.454401
32579,48214,2.454401
32580,48215,2.454401
32581,48218,2.454401
32582,48219,2.454401
32583,48221,2.454401
32584,48223,2.454401
32585,48224,2.454401
32586,48225,2.454401
32587,48227,2.454401
32588,48229,2.454401
32589,48231,2.454401
32590,48233,2.454401
32591,48234,2.454401
32592,48235,2.454401
32593,48238,2.454401
32594,48239,2.454401
32595,48240,2.454401
32596,48242,2.454401
32597,48243,2.454401
32598,48245,2.454401
32599,48247,2.454401
32600,48249,2.454401
32601,48250,2.454401
32602,48251,2.454401
32603,48252,2.454401
32604,48253,2.454401
32605,48254,2.454401
32606,48255,2.454401
32607,48256,2.454401
32608,48257,2.454401
32609,48258,2.454401
32610,48259,2.454401
32611,48262,2.454401
32612,48263,2.454401
32613,48264,2.454401
32614,48265,2.454401
32615,48266,2.454401
32616,48267,2.454401
32617,48268,2.454401
32618,48269,2.454401
32619,48270,2.454401
32620,48271,2.454401
32621,48272,2.454401
32622,48273,2.454401
32623,48274,2.454401
32624,48275,2.454401
32625,48276,2.454401
32626,48277,2.454401
32627,48278,2.454401
32628,48279,2.454401
32629,48280,2.454401
32630,48281,2.454401
32631,48282,2.454401
32632,48283,2.454401
32633,48284,2.454401
32634,48285,2.454401
32635,48289,2.454401
32636,48290,2.454401
32637,48291,2.454401
32638,48292,2.454401
32639,48293,2.454401
32640,48294,2.454401
32641,48295,2.454401
32642,48296,2.454401
32643,48297,2.454401
32644,48299,2.454401
32645,48301,2.454401
32646,48302,2.454401
32647,48304,2.454401
32648,48305,2.454401
32649,48307,2.454401
32650,48308,2.454401
32651,48310,2.454401
32652,48311,2.454401
32653,48312,2.454401
32654,48314,2.454401
32655,48315,2.454401
32656,48317,2.454401
32657,48318,2.454401
32658,48319,2.454401
32659,48320,2.454401
32660,48321,2.454401
32661,48322,2.454401
32662,48325,2.454401
32663,48327,2.454401
32664,48329,2.454401
32665,48330,2.454401
32666,48331,2.454401
32667,48333,2.454401
32668,48334,2.454401
32669,48336,2.454401
32670,48338,2.454401
32671,48339,2.454401
32672,48341,2.454401
32673,48342,2.454401
32674,48344,2.454401
32675,48346,2.454401
32676,48348,2.454401
32677,48349,2.454401
32678,48350,2.454401
32679,48351,2.454401
32680,48352,2.454401
32681,48353,2.454401
32682,48354,2.454401
32683,48356,2.454401
32684,48357,2.454401
32685,48359,2.454401
32686,48360,2.454401
32687,48361,2.454401
32688,48364,2.454401
32689,48365,2.454401
32690,48366,2.454401
32691,48367,2.454401
32692,48368,2.454401
32693,48369,2.454401
32694,48371,2.454401
32695,48372,2.454401
32696,48374,2.454401
32697,48376,2.454401
32698,48378,2.454401
32699,48379,2.454401
32700,48380,2.454401
32701,48381,2.454401
32702,48382,2.454401
32703,48383,2.454401
32704,48384,2.454401
32705,48388,2.454401
32706,48389,2.454401
32707,48390,2.454401
32708,48391,2.454401
32709,48392,2.454401
32710,48393,2.454401
32711,48394,2.454401
32712,48395,2.454401
32713,48396,2.454401
32714,48397,2.454401
32715,48399,2.454401
32716,48400,2.454401
32717,48402,2.454401
32718,48403,2.454401
32719,48404,2.454401
32720,48405,2.454401
32721,48406,2.454401
32722,48407,2.454401
32723,48408,2.454401
32724,48410,2.454401
32725,48412,2.454401
32726,48413,2.454401
32727,48414,2.454401
32728,48418,2.454401
32729,48419,2.454401
32730,48421,2.454401
32731,48422,2.454401
32732,48423,2.454401
32733,48425,2.454401
32734,48426,2.454401
32735,48428,2.454401
32736,48430,2.454401
32737,48431,2.454401
32738,48432,2.454401
32739,48433,2.454401
32740,48434,2.454401
32741,48436,2.454401
32742,48437,2.454401
32743,48438,2.454401
32744,48439,2.454401
32745,48440,2.454401
32746,48441,2.454401
32747,48442,2.454401
32748,48443,2.454401
32749,48445,2.454401
32750,48446,2.454401
32751,48447,2.454401
32752,48448,2.454401
32753,48449,2.454401
32754,48451,2.454401
32755,48452,2.454401
32756,48454,2.454401
32757,48455,2.454401
32758,48458,2.454401
32759,48460,2.454401
32760,48461,2.454401
32761,48462,2.454401
32762,48463,2.454401
32763,48464,2.454401
32764,48465,2.454401
32765,48466,2.454401
32766,48467,2.454401
32767,48468,2.454401
32768,48469,2.454401
32769,48470,2.454401
32770,48471,2.454401
32771,48472,2.454401
32772,48474,2.454401
32773,48475,2.454401
32774,48476,2.454401
32775,48477,2.454401
32776,48481,2.454401
32777,48482,2.454401
32778,48483,2.454401
32779,48484,2.454401
32780,48485,2.454401
32781,48486,2.454401
32782,48487,2.454401
32783,48488,2.454401
32784,48492,2.454401
32785,48494,2.454401
32786,48495,2.454401
32787,48496,2.454401
32788,48499,2.454401
32789,48501,2.454401
32790,48502,2.454401
32791,48503,2.454401
32792,48504,2.454401
32793,48506,2.454401
32794,48508,2.454401
32795,48509,2.454401
32796,48510,2.454401
32797,48515,2.454401
32798,48516,2.454401
32799,48518,2.454401
32800,48519,2.454401
32801,48520,2.454401
32802,48521,2.454401
32803,48522,2.454401
32804,48523,2.454401
32805,48524,2.454401
32806,48525,2.454401
32807,48526,2.454401
32808,48527,2.454401
32809,48528,2.454401
32810,48529,2.454401
32811,48530,2.454401
32812,48532,2.454401
32813,48533,2.454401
32814,48534,2.454401
32815,48535,2.454401
32816,48536,2.454401
32817,48537,2.454401
32818,48538,2.454401
32819,48539,2.454401
32820,48540,2.454401
32821,48541,2.454401
32822,48542,2.454401
32823,48543,2.454401
32824,48544,2.454401
32825,48546,2.454401
32826,48548,2.454401
32827,48549,2.454401
32828,48551,2.454401
32829,48552,2.454401
32830,48554,2.454401
32831,48555,2.454401
32832,48556,2.454401
32833,48558,2.454401
